#no	Lineage_Name	Alt_Lineage_Name	parasiteGenus	order	family	genus	species	subspecies	Host_Status	Host_Age	Host_Environment	continent	country	region	site	coordinates	found	tested	Reference_Name	comment
7447	LEPCOR01	 	Plasmodium	Passeriformes	Dendrocolaptidae	Dendrocincla	Dendrocincla fuliginosa	 	Resident	Unknown	Wild	South America	Peru	 	CICRA	-12°34.00000', -070°05.00000'	 	 	Fecchio et al 2017a	 
7448	LEPCOR01	 	Plasmodium	Passeriformes	Tyrannidae	Corythopis	Corythopis torquatus	 	Resident	Unknown	Wild	South America	Peru	 	CICRA	-12°34.00000', -070°05.00000'	 	 	Fecchio et al 2017a	 
7449	LEPCOR01	 	Plasmodium	Passeriformes	Pipridae	Pipra	Pipra chloromeros	 	Unknown	Unknown	Wild	South America	Peru	 	Community_1	-11°42.66000', -069°12.76800'	1	8	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7450	LEPCOR02	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	3	35	Moens & Perez-Tris 2015	 
7451	LEPCOR02	 	Plasmodium	Passeriformes	Tyrannidae	Myiobius	Myiobius atricaudus	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	1	Moens & Perez-Tris 2015	 
7452	LEPCOR02	 	Plasmodium	Passeriformes	Pipridae	Cryptopipo	Cryptopipo holochlora	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	6	Moens & Perez-Tris 2015	 
7453	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Chiroxiphia	Chiroxiphia pareola	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	3	12	Moens & Perez-Tris 2015	 
7454	LEPCOR03	 	Haemoproteus	Passeriformes	Thamnophilidae	Epinecrophylla	Epinecrophylla erythrura	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	3	Moens & Perez-Tris 2015	 
7455	LEPCOR03	 	Haemoproteus	Passeriformes	Thamnophilidae	Gymnopithys	Gymnopithys leucaspis	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	13	Moens & Perez-Tris 2015	 
7456	LEPCOR03	 	Haemoproteus	Passeriformes	Thamnophilidae	Hypocnemis	Hypocnemis cantator	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	6	Moens & Perez-Tris 2015	 
7457	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	3	35	Moens & Perez-Tris 2015	 
7458	LEPCOR03	 	Haemoproteus	Passeriformes	Thamnophilidae	Pithys	Pithys albifrons	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	10	Moens & Perez-Tris 2015	 
7459	LEPCOR03	 	Haemoproteus	Passeriformes	Thamnophilidae	Thamnomanes	Thamnomanes caesius	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	1	8	Moens & Perez-Tris 2015	 
7460	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Machaeropterus	Machaeropterus pyrocephalus	 	Resident	Adult	Wild	South America	Brazil	 	Jauru	-14°52.00000', -059°00.00000'	 	 	Fecchio et al 2017b	 
7461	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Pipra	Pipra rubrocapilla	 	Resident	Adult	Wild	South America	Brazil	 	Jauru	-14°52.00000', -059°00.00000'	 	 	Fecchio et al 2017b	 
7462	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Pipra	Pipra rubrocapilla	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7463	LEPCOR03	 	Haemoproteus	Passeriformes	Tyrannidae	Elaenia	Elaenia parvirostris	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7464	LEPCOR03	 	Haemoproteus	Passeriformes	Tyrannidae	Elaenia	Elaenia parvirostris	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7465	LEPCOR03	 	Haemoproteus	Passeriformes	Pipridae	Machaeropterus	Machaeropterus pyrocephalus	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7466	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Unknown	Unknown	Wild	South America	Ecuador	Morona-Santiago	Wisui	-02°07.00000', -077°44.00000'	3	35	Moens & Perez-Tris 2015	 
7467	LEPCOR04	LECOR03	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Unknown	Wild	South America	Brazil	Amazonas	Purus-Madeira	 -04°50.00000',  -059°21.00000'	3	67	Bosholn et al 2016	 
7468	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Unknown	Wild	South America	Brazil	 	RioNegro1	-00°24.00000', -064°48.00000'	 	 	Fecchio et al 2017a	 
7469	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Pipra	Pipra erythrocephala	 	Resident	Unknown	Wild	South America	Brazil	 	RioNegro1	-00°24.00000', -064°48.00000'	 	 	Fecchio et al 2017a	 
7470	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	CHU	-12°13.00000', -060°44.00000'	 	 	Fecchio et al 2017a	 
7471	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira14	-09°20.00000', -064°40.00000'	 	 	Fecchio et al 2017a	 
7472	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Pipra	Pipra fasciicauda	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira11	-09°19.00000', -064°43.00000'	 	 	Fecchio et al 2017a	 
7473	LEPCOR04	 	Plasmodium	Passeriformes	Thamnophilidae	Thamnophilus	Thamnophilus aethiops	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira14	-09°20.00000', -064°40.00000'	 	 	Fecchio et al 2017a	 
7474	LEPCOR04	 	Plasmodium	Passeriformes	Turdidae	Turdus	Turdus hauxwelli	 	Resident	Unknown	Wild	South America	Peru	 	CICRA	-12°34.00000', -070°05.00000'	 	 	Fecchio et al 2017a	 
7475	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Pipra	Pipra fasciicauda	 	Resident	Unknown	Wild	South America	Peru	 	CICRA	-12°34.00000', -070°05.00000'	 	 	Fecchio et al 2017a	 
7476	LEPCOR04	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Adult	Wild	South America	Brazil	 	Manaquiri	-03°40.00000', -060°16.00000'	13	90	Fecchio et al 2023	 
7477	LEPCOR05	LECOR04	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Unknown	Wild	South America	Brazil	Amazonas	Purus-Madeira	 -04°50.00000',  -059°21.00000'	1	67	Bosholn et al 2016	 
7478	LEPCOR05	P-T138	Plasmodium	Passeriformes	Fringillidae	Volatinia	Volatinia jacarina	 	Migratory	Adult	Wild	South America	Brazil	 	Mata Seca State Park	-14°50.91100', 043°59.29800'	4	28	Ferreira et al 2017	 
7479	LEPCOR05	VOLJAC03	Plasmodium	Passeriformes	Fringillidae	Coryphospingus	Coryphospingus pileatus	 	Resident	Adult	Wild	South America	Brazil	 	Milagres1	-12°54.19717', -039°50.86517'	1	 	Fecchio et al 2019a	 
7480	LEPCOR05	VOLJAC03	Plasmodium	Passeriformes	Fringillidae	Tangara	Tangara schrankii	 	Resident	Adult	Wild	South America	Peru	 	Rio Verde	-06°43.00000', -077°25.00000'	1	 	Fecchio et al 2019a	 
7481	LEPCOR05	LECOR04	Plasmodium	Passeriformes	Fringillidae	Volatinia	Volatinia jacarina	 	Resident	Unknown	Wild	South America	Brazil	Rio Grande do Norte	Serido	-06°34.00000', -037°16.00000'	3	20	Fecchio et al 2021a	 
7482	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Ammodramus	Ammodramus aurifrons	 	Unknown	Unknown	Wild	South America	Peru	 	Community_1	-11°42.66000', -069°12.76800'	1	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7483	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Ramphocelus	Ramphocelus carbo	 	Unknown	Unknown	Wild	South America	Peru	 	Community_11	-06°38.80000', -076°04.95150'	1	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7484	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Tangara	Tangara schrankii	 	Unknown	Unknown	Wild	South America	Peru	 	Community_3	-06°43.00200', -077°25.00200'	1	2	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7485	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Tangara	Tangara velia	 	Unknown	Unknown	Wild	South America	Peru	 	Community_1	-11°42.66000', -069°12.76800'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7486	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Thraupis	Thraupis palmarum	 	Unknown	Unknown	Wild	South America	Peru	 	Community_13	-07°25.45300', -076°17.40599'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7487	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Tiaris	Tiaris obscura	 	Unknown	Unknown	Wild	South America	Peru	 	Community_8	-13°03.33000', -071°31.59199'	1	2	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7488	LEPCOR05	 	Plasmodium	Passeriformes	Tyrannidae	Elaenia	Elaenia albiceps	 	Resident	Adult	Wild	South America	Brazil	 	Parque Estadual da Serra do Mar	-23°59.62164', -046°44.00000'	1	151	Fecchio et al 2021b	 
7489	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Tachyphonus	Tachyphonus coronatus	 	Resident	Adult	Wild	South America	Brazil	 	Parque Estadual da Serra do Mar	-23°59.62164', -046°44.00000'	1	8	Fecchio et al 2021b	 
7490	LEPCOR05	H14	Plasmodium	Passeriformes	Muscicapidae	Trichothraupis	Trichothraupis melanops	 	Resident	Unknown	Wild	South America	Argentina	 	CIAR, Obera, Misiones	-27°26.40000', -054°56.39999'	1	6	Doussang et al 2021	 
7491	LEPCOR05	 	Plasmodium	Passeriformes	Fringillidae	Volatinia	Volatinia jacarina	 	Resident	Adult	Wild	South America	Brazil	 	Fazenda Espirito Santo	-01°06.63480', -049°12.80880'	1	1	Fecchio et al 2023	 
7492	LEPCOR06	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira08	-09°17.00000', -064°43.00000'	 	 	Fecchio et al 2017a	 
7493	LEPCOR07	LEPCOR05	Plasmodium	Passeriformes	Fringillidae	Volatinia	Volatinia jacarina	 	Resident	Unknown	Wild	South America	Brazil	 	Cerrado	-15°32.00000', -047°33.00000'	 	 	Fecchio et al 2017a	 
7494	LEPCOR07	LEPCOR05	Plasmodium	Passeriformes	Fringillidae	Volatinia	Volatinia jacarina	 	Resident	Unknown	Wild	South America	Brazil	 	Cerrado	-15°32.00000', -047°33.00000'	 	 	Fecchio et al 2017a	 
7495	LEPCOR07	LEPCOR05	Plasmodium	Passeriformes	Certhiidae	Polioptila	Polioptila paraensis	 	Resident	Unknown	Wild	South America	Brazil	 	Gurupi	-03°42.00000', -046°45.00000'	 	 	Fecchio et al 2017a	 
7496	LEPCOR07	LEPCOR05	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Unknown	Wild	South America	Brazil	 	RioPurus1	-04°59.00000', -062°08.00000'	 	 	Fecchio et al 2017a	 
7497	LEPCOR08	 	Haemoproteus	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Adult	Wild	South America	Brazil	 	Manaquiri	-03°40.00000', -060°16.00000'	1	90	Fecchio et al 2023	 
7498	LEPCOR09	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Adult	Wild	South America	Brazil	 	Manaquiri	-03°40.00000', -060°16.00000'	1	90	Fecchio et al 2023	 
7499	LEPCOR10	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	 	Resident	Adult	Wild	South America	Brazil	 	Manaquiri	-03°40.00000', -060°16.00000'	1	90	Fecchio et al 2023	 
7500	LEPFAL01	 	Plasmodium	Passeriformes	Dendrocolaptidae	Lepidocolaptes	Lepidocolaptes falcinellus	 	Resident	Adult	Wild	South America	Brazil	 	Sao Francisco de Paulo	-29°28.00000', -050°10.00000'	1	3	Fecchio et al 2021b	 
7501	LEPNAT01	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7502	LEPNAT01	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	COM	-13°48.00000', -059°41.00000'	 	 	Fecchio et al 2017a	 
7503	LEPNAT02	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira23	-09°27.00000', -064°21.00000'	 	 	Fecchio et al 2017a	 
7504	LEPNAT03	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix nattereri	 	Resident	Unknown	Wild	South America	Brazil	 	Madeira25	-09°27.00000', -064°23.00000'	 	 	Fecchio et al 2017a	 
7505	LEPPLU01	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila plumbeiceps	 	Resident	Unknown	Wild	North America	Mexico	 	 	 	 	 	Valkiunas et al 2010b	 
7506	LEPRUF01	36	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	 	 	Wild	South America	Guyana	 	 	 	 	 	Durrant et al 2006	 
7507	LEPRUF02	LERUF01	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	 	 	Wild	South America	Brazil	 	Jequitinhonha	-16°26.00000', -041°00.00000'	1	 	Lacorte et al 2013	 
7508	LEPRUF02	LERUF01	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	 	 	Wild	South America	Brazil	 	Manga	-14°44.00000', -043°51.00000'	1	 	Lacorte et al 2013	 
7509	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	Resident	Unknown	Wild	South America	Brazil	 	TapajosIL	-04°30.00000', -056°16.00000'	 	 	Fecchio et al 2017a	 
7510	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	Resident	Unknown	Wild	South America	Brazil	 	Aiuaba	-06°36.00000', -040°07.00000'	 	 	Fecchio et al 2017a	 
7511	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	Resident	Adult	Wild	South America	Brazil	Amazonas	Oriximina	-01°44.00000´, -056°30.00000´	 	 	Fecchio et al 2018b	 
7512	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila rufaxilla	 	Resident	Adult	Wild	South America	Brazil	 	Macapa	-20°26.73333', -054°42.83333'	1	 	Fecchio et al 2019a	 
7513	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Resident	Adult	Wild	South America	Brazil	 	Flona Contendas do Sincora	-15°56.06667', -041°02.91667'	1	 	Fecchio et al 2019a	 
7514	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Patagioenas	Patagioenas plumbea	 	Resident	Adult	Wild	South America	Brazil	 	Milagres1	-12°54.19717', -039°50.86517'	1	 	Fecchio et al 2019a	 
7515	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Resident	Adult	Wild	South America	Brazil	 	Espinilho	-30°12.33333', -057°29.75000'	1	 	Fecchio et al 2019b	 
7516	LEPRUF02	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Unknown	Unknown	Wild	South America	Peru	 	Community_1	-11°42.66000', -069°12.76800'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7517	LEPSTR01	H47	Haemoproteus	Passeriformes	Furnariidae	Leptasthenura	Leptasthenura striata	 	Resident	Unknown	Wild	South America	Chile	 	Putre	-18°11.81666', -069°33.58333'	1	72	Doussang et al 2021	 
7518	LEPVER01	 	Leucocytozoon	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7519	LEPVER03	 	Plasmodium	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Resident	Adult	Wild	South America	Brazil	 	Flona Contendas do Sincora	-15°56.06667', -041°02.91667'	1	 	Fecchio et al 2019a	 
7520	LEPVER04	 	Haemoproteus	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	Resident	Adult	Wild	South America	Brazil	 	PARNA Saint Hilaire-Lange	-25°40.27218', -048°35.72202'	1	2	Fecchio et al 2021b	 
7521	LEPVIL01	 	Plasmodium	Passeriformes	Pipridae	Lepidothrix	Lepidothrix vilasboasi	 	Resident	Unknown	Wild	South America	Brazil	 	TapajosI 	-05°13.00000', -056°55.00000'	 	 	Fecchio et al 2017a	 
7522	LESNUN01	 	Haemoproteus	Trochiliformes	Trochilidae	Lesbia	Lesbia nuna	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7523	LESNUN02	 	Leucocytozoon	Trochiliformes	Trochilidae	Lesbia	Lesbia nuna	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
7524	LEVER01	LVCP01Ven	Plasmodium	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	 	 	Wild	South America	Venezuela	 	 	 	 	 	Santiago-Alarcon et al 2010	 
7525	LEVER02	LVLL11Ven	Plasmodium	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi	 	 	 	Wild	South America	Venezuela	 	 	 	 	 	Santiago-Alarcon et al 2010	 
7526	LICFRE01	AP45	Haemoproteus	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus frenatus	 	 	 	Wild	Oceania	Australia	 	 	 	 	 	Beadell et al 2004	 
7527	LICFRE01	 	Haemoproteus	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus frenatus	 	 	 	Wild	Oceania	Australia	 	 	 	 	 	Beadell & Fleischer 2005	 
7528	LICFRE02	AP46	Haemoproteus	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus frenatus	 	 	 	Wild	Oceania	Australia	 	 	 	 	 	Beadell et al 2004	 
7529	LICFRE03	LICFRE03	Haemoproteus	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus frenatus	 	 	 	Wild	Oceania	Australia	Queensland	 	 	 	 	Zamora-Vilchis et al 2012	 
7530	LICFRE03	 	Haemoproteus	Passeriformes	Meliphagidae	Melithreptus	Melithreptus albogularis	 	Resident	Unknown	Wild	Oceania	Australia	Queensland	 	 	 	14	Clark et al 2015a	 
7531	LICHRYS01	 	Haemoproteus	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus chrysops	 	Resident	Unknown	Wild	Oceania	Australia	Queensland	 	 	15	29	Clark et al 2015a	 
7532	LICUNI01	WGH01	Plasmodium	Passeriformes	Meliphagidae	Stomiopera	Stomiopera unicolor	 	Resident	Adult	Wild	Oceania	Australia	Western Australia	Australian Wildlife Conservancy’s Mornington Wildlife Sanctuary	-17°31.000', 126°06.00000'	1	25	Eastwood et al 2019	 
7533	LICVER07	 	Plasmodium	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus versicolor	 	 	 	Wild	Oceania	Australia	 	 	 	 	24	Ewen et al 2012	 
7534	LICVER08	 	Plasmodium	Passeriformes	Meliphagidae	Conopophila	Conopophila albogularis	 	 	 	Wild	Oceania	Australia	 	 	 	 	77	Ewen et al 2012	 
7535	LICVER08	 	Plasmodium	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus versicolor	 	 	 	Wild	Oceania	Australia	 	 	 	 	24	Ewen et al 2012	 
7536	LICVER08	 	Plasmodium	Passeriformes	Monarchidae	Myiagra	Myiagra alecto	 	 	 	Wild	Oceania	Australia	 	 	 	 	10	Ewen et al 2012	 
7537	LICVER08	 	Plasmodium	Passeriformes	Meliphagidae	Myzomela	Myzomela erythrocephala	 	 	 	Wild	Oceania	Australia	 	 	 	 	2	Ewen et al 2012	 
7538	LICVER08	 	Plasmodium	Passeriformes	Meliphagidae	Myzomela	Myzomela obscura	 	 	 	Wild	Oceania	Australia	 	 	 	 	5	Ewen et al 2012	 
7539	LICVER08	 	Plasmodium	Passeriformes	Passeridae	Passer	Passer domesticus	 	 	 	Wild	Oceania	Australia	 	 	 	 	 	Ewen et al 2012	 
7540	LICVER08	 	Plasmodium	Passeriformes	Dicruridae	Rhipidura	Rhipidura leucophrys	 	 	 	Wild	Oceania	Australia	 	 	 	 	2	Ewen et al 2012	 
7541	LICVER08	 	Plasmodium	Passeriformes	Meliphagidae	Stomiopera	Stomiopera unicolor	 	Resident	Adult	Wild	Oceania	Australia	Western Australia	Australian Wildlife Conservancy’s Mornington Wildlife Sanctuary	-17°31.000', 126°06.00000'	1	25	Eastwood et al 2019	 
7542	LINN1	 	Plasmodium	Passeriformes	Fringillidae	Carduelis	Carduelis cannabina	 	 	 	Wild	Europe	Sweden	 	 	 	 	 	Hellgren et al 2007b	 
7543	LINN1	pBLUTI1	Plasmodium	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus	 	 	 	Wild	Europe	United Kingdom	 	 	 	 	 	Wood et al 2007	 
7544	LINN1	pBLUTI1	Plasmodium	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus	 	 	 	Wild	Europe	United Kingdom	 	 	 	 	 	Cosgrove et al 2008	 
7545	LINN1	 	Plasmodium	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus	 	 	 	Wild	Europe	United Kingdom	 	Wytham Wood	51°46.00000', -001°20.00000'	3	 	Knowles et al 2011	 
7546	LINN1	 	Plasmodium	Passeriformes	Turdidae	Turdus	Turdus merula	 	 	 	Wild	Europe	Portugal	Azores	Sao Miguel	37°42.00000', -025°30.00000'	4	47	Hellgren et al 2011	 
7547	LINN1	Pl-BLUTI1	Plasmodium	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus	 	 	 	Wild	Europe	United Kingdom	 	Wytham Wood	51°46.00000', -001°20.00000'	1	95	Szöllosi et al 2011	 
7548	LINN1	NZGSK,NZTM2	Plasmodium	Passeriformes	Turdidae	Turdus	Turdus merula	 	 	 	Wild	Oceania	New Zealand	 	 	 	1	7	Howe et al 2012	 
7549	LINN1	NZGSK,NZTM2	Plasmodium	Apterygiformes	Apterygidae	Apteryx	Apteryx haastii	 	 	 	Captivity	Oceania	New Zealand	 	 	 	1	1	Howe et al 2012	Dead bird in captivity
7550	LINN1	 	Plasmodium	Passeriformes	Meliphagidae	Anthornis	Anthornis melanura	 	 	 	Wild	Oceania	New Zealand	 	 	 	1	78	Ewen et al 2012	 
7551	LINN1	 	Plasmodium	Passeriformes	Turdidae	Turdus	Turdus merula	 	 	 	Wild	Oceania	New Zealand	 	 	 	6	44	Ewen et al 2012	 
7552	LINN1	 	Plasmodium	Passeriformes	Turdidae	Turdus	Turdus philomelos	 	 	 	Wild	Oceania	New Zealand	 	 	 	4	19	Ewen et al 2012	 
7553	LINN1	pSPHUjJ	Plasmodium	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus humboldti	 	 	 	Captivity	Asia	Japan	 	 	 	 	 	Sasaki et al	 
7554	LINN1	SPHUjJ	Plasmodium	Gruiformes	Rallidae	Fulica	Fulica cristata	 	 	 	Wild	Europe	Spain	 	Canada de los Pajaros	36°57.00000', -006°14.00000'	1	24	Ferraguti et al 2013b	 
7555	LINN1	LINN1/AFTRU5	Plasmodium	Passeriformes	Turdidae	Luscinia	Luscinia svecica	Luscinia svecica cyanecula	Migratory	Adult	Wild	Europe	Czech Republic	 	Trebonska	49°21.00000', 014°46.00000'	2	55	Svoboda et al 2015	updated in correspondence with Aleš Svoboda
